tau,q1,q2,resource,meter,p1,p2,p_resource,p_meter,dissipated_energy,gross_transfer,integrated_tracking_residual,total_energy,local_pair_energy,asymmetry,meter_interface_energy,resource_to_pair_power,meter_to_pair_power,q_plus,p_plus,common_mode_energy
27,-0.23431278,-0.4505624409,0.2198418099,0.1082329229,0.03941886289,-0.1192469062,-0.01329456199,-0.6758007959,0.1734731732,1.098822463,2.853088109,0.4515268269,0.155546898,0.07193874212,0.01173375585,0.004475564377,0.002700552419,-0.4842799129,-0.05644695072,0.1188566462
27.1,-0.2292107904,-0.4593273101,0.2168524514,0.04004249005,0.06206890711,-0.0557299243,-0.0464062698,-0.6866195355,0.1753443436,1.099706443,2.862507422,0.4496556564,0.156420214,0.06683017731,0.007249732903,0.00692166448,0.003342451371,-0.48686996,0.004482337734,0.1185312246
27.2,-0.222010577,-0.4616606687,0.2105855812,-0.02881149224,0.08137511408,0.009218049255,-0.07876781948,-0.6890571055,0.1772488132,1.100828283,2.867910587,0.4477511868,0.1575359421,0.06263880845,0.003732588635,0.00880064043,0.003144319512,-0.4834285739,0.06405904012,0.1189033734
27.3,-0.2130472653,-0.4574697641,0.2011389799,-0.09748829911,0.09733966866,0.0745829972,-0.1099273855,-0.6830793057,0.1791500974,1.10205213,2.870346704,0.4458499026,0.1587496216,0.06026022401,0.001335387468,0.01007918797,0.002249694297,-0.4741271384,0.1215676829,0.1197876225
27.4,-0.202650788,-0.4467650587,0.1886544778,-0.1651491653,0.1100628334,0.1393178108,-0.1394566964,-0.6687594008,0.1810118234,1.10325667,2.870982988,0.4439881766,0.1599315305,0.06044763082,0.0001406371711,0.01076704157,0.000825506972,-0.459206349,0.1763387446,0.1209829119
27.5,-0.1911365443,-0.4296625664,0.1733153404,-0.2309679686,0.1197331771,0.2023619275,-0.1669561213,-0.6462766174,0.1827994808,1.10438944,2.87103301,0.4422005192,0.1609726067,0.06372217361,0.0001586542368,0.01090924551,-0.0009538285976,-0.4389712609,0.2277556326,0.122284198
27.6,-0.1787971578,-0.4063841761,0.1553431738,-0.2941416912,0.1266154418,0.2626618934,-0.1920591763,-0.6159132023,0.184482054,1.10566018,2.871685582,0.440517946,0.1617879717,0.07030448791,0.001330436138,0.01057683142,-0.002920879809,-0.4137856895,0.2752606435,0.1234935093
27.7,-0.1658955487,-0.3772558915,0.1349944102,-0.3539005162,0.1310364811,0.3191923854,-0.2144364247,-0.5780501088,0.1860334627,1.107077333,2.874038587,0.4389665373,0.1623181173,0.08007583881,0.003534586782,0.009856890356,-0.004927101876,-0.3840660665,0.3183598846,0.1244298798
27.8,-0.1526594874,-0.3427039657,0.1125564338,-0.4095174295,0.1333697545,0.3709772007,-0.2337987586,-0.5331613955,0.1874337471,1.108604414,2.879041482,0.4375662529,0.1625280125,0.09257420228,0.006597600245,0.008842945573,-0.006851416136,-0.3502748568,0.3566271521,0.1249377005
27.9,-0.1392777504,-0.3032489605,0.08834340975,-0.4603172,0.1340188954,0.4171097157,-0.2499000586,-0.4818074417,0.1886699521,1.110203735,2.887449406,0.4363300479,0.1624045246,0.1070269703,0.01030663282,0.00762638411,-0.008605070481,-0.3129136381,0.3897067782,0.1248931589
28,-0.1258979426,-0.2594978056,0.06269187777,-0.5056846273,0.1334008952,0.4567723137,-0.2625392409,-0.4246270956,0.1897366802,1.111839144,2.899790903,0.4352633198,0.1619526436,0.1224179977,0.01442379259,0.006289512716,-0.01013277675,-0.272515947,0.4173154781,0.1242085748
28.1,-0.1126259981,-0.2121339882,0.03595617148,-0.5450719569,0.1319294445,0.4892543024,-0.2715617071,-0.3623288894,0.1906362984,1.113478114,2.916350277,0.4343637016,0.1611910336,0.1375828942,0.01870095073,0.004900590772,-0.01141047102,-0.2296399886,0.4392432398,0.122834574
28.2,-0.09952731668,-0.1619060446,0.008503721156,-0.5780053756,0.1299989618,0.513967866,-0.2768602214,-0.295681462,0.1913788003,1.115093071,2.937164616,0.4336211997,0.160147418,0.1513232251,0.02289412529,0.00351098069,-0.01244033018,-0.1848613026,0.4553533108,0.1207601694
28.3,-0.08662944189,-0.1096145721,-0.01928970356,-0.6040905159,0.1279698132,0.5304616409,-0.2783752444,-0.225503339,0.1919813388,1.116661938,2.96203464,0.4330186613,0.1588542466,0.1625279876,0.02677659631,0.002154363435,-0.0132438794,-0.138765473,0.4655813462,0.1180109232
28.4,-0.07392613847,-0.05609801786,-0.04704475851,-0.6230169124,0.1261551794,0.5384315565,-0.276094755,-0.1526522242,0.1924674546,1.118167956,2.990547726,0.4325325454,0.1573450027,0.1702896529,0.0301500678,0.0008478063284,-0.01385412902,-0.09194096266,0.4699337876,0.1146454527
28.5,-0.06138268369,-0.002217532966,-0.07438324802,-0.6345613702,0.1248099719,0.5377286426,-0.2700535972,-0.07801395915,0.1928660381,1.119612243,3.022110907,0.4321339619,0.1556513927,0.1740023436,0.03285338067,-0.0004056500173,-0.01430768316,-0.04497214448,0.4684855471,0.1107506008
28.6,-0.04894215031,0.05115879323,-0.1009327603,-0.6385902183,0.1241221315,0.5283635805,-0.2603323874,-0.002491305491,0.1932100679,1.121161702,3.055991233,0.4317899321,0.153801546,0.173431348,0.03476848441,-0.001613296332,-0.01463767501,0.00156740324,0.4613770716,0.1064356295
28.7,-0.03653242984,0.1031719842,-0.126331173,-0.6350604391,0.1242065624,0.5105078477,-0.2470560168,0.07300729668,0.1935351777,1.12285805,3.091360684,0.4314648223,0.151819234,0.1687460063,0.03582357779,-0.002788398299,-0.01486822131,0.04712128079,0.4488108635,0.1018258031
28.8,-0.02407372297,0.1529881685,-0.1502309902,-0.6240196788,0.1251018715,0.4844913919,-0.2303917839,0.1475788488,0.1938781068,1.124689519,3.127342838,0.4311218932,0.1497240208,0.1605117408,0.03599351499,-0.003945627559,-0.01501087238,0.09115627866,0.4310475303,0.09705572027
28.9,-0.01148621239,0.1998141665,-0.1723034757,-0.6056051574,0.1267699908,0.4507968535,-0.2105471887,0.2203366526,0.1942750931,1.126646159,3.163058689,0.430724907,0.147532174,0.1496412579,0.03529773209,-0.005096700748,-0.01506329064,0.1331679735,0.4084014322,0.09226271949
29,0.001302370784,0.2429123305,-0.1922425499,-0.5800415118,0.1290986699,0.4100504404,-0.1877674167,0.2904207778,0.1947602699,1.128717982,3.197669291,0.4302397301,0.1452581124,0.13730927,0.03379607098,-0.006246597957,-0.0150101444,0.1726858713,0.381235992,0.08758064588
29.1,0.01434956932,0.2816143124,-0.2097684202,-0.5476376159,0.1319067349,0.3630096425,-0.1623325383,0.3570080205,0.1953641308,1.130892965,3.230413373,0.4296358692,0.1429161364,0.1248389968,0.03158295964,-0.007390668056,-0.01482597893,0.2092780678,0.3499587266,0.08313420999
29.2,0.02769167866,0.3153334563,-0.2246309187,-0.5087824358,0.1349519202,0.3105480517,-0.1345544455,0.4193212458,0.1961121221,1.13315519,3.260638521,0.4288878779,0.1405221824,0.1135717936,0.02878044755,-0.008512854757,-0.01447964238,0.2425553991,0.3150160512,0.07903411705
29.3,0.04133812664,0.3435755408,-0.2366125212,-0.4639399848,0.137941002,0.253637625,-0.1047735457,0.4766380197,0.1970234258,1.135483357,3.28782502,0.4279765742,0.1380953607,0.1047331631,0.02553059699,-0.009585197717,-0.01393971379,0.2721750644,0.2768879025,0.07537308812
29.4,0.05526696734,0.3659476377,-0.2455310236,-0.413643454,0.1405418865,0.1933287928,-0.07335522694,0.5282984516,0.1981099866,1.137849892,3.311601981,0.4268900134,0.1356590692,0.09930893644,0.02198769833,-0.01056867927,-0.01318031104,0.2978437036,0.2360822214,0.07222284351
29.5,0.06942166488,0.3821648917,-0.2512418541,-0.3584886021,0.1423972465,0.1307288684,-0.0406861105,0.5737121792,0.1993758354,1.140220776,3.33175575,0.4256241646,0.1332415228,0.09794447695,0.01831071966,-0.01141540054,-0.01218664875,0.3193199164,0.193129328,0.06963207318
29.6,0.08370929939,0.3920550767,-0.2536400013,-0.2991264901,0.1431392493,0.06697925603,-0.007170102838,0.6123644447,0.2008167465,1.142556169,3.348231043,0.4241832535,0.130875595,0.1008774629,0.01465632417,-0.01207198141,-0.0109597655,0.3364162166,0.14857622,0.06762538195
29.7,0.09800027995,0.3955608354,-0.252661537,-0.2362556572,0.142404885,0.003231985849,0.02677574018,0.6438212201,0.2024202605,1.144811846,3.361125476,0.4225797395,0.1285979269,0.10791138,0.01117270315,-0.01248398893,-0.009519935658,0.3490004116,0.102980819,0.06620316819
29.8,0.1121295992,0.392739561,-0.2482847171,-0.170613832,0.1398513841,-0.05937387943,0.06072552319,0.6677333565,0.2041660841,1.146941368,3.370678416,0.4208339159,0.1264473187,0.1184326562,0.007994384789,-0.01260111024,-0.007908412039,0.3569964068,0.05690618927,0.06534237441
29.9,0.1258996127,0.3837609354,-0.2405306435,-0.102969278,0.1351712094,-0.1197354206,0.09424897988,0.6838397416,0.2060268669,1.148898876,3.377255156,0.4189731331,0.1244624821,0.1314698518,0.005238096913,-0.01238270522,-0.006187296948,0.3603844296,0.01091475091,0.06499803446
30,0.1390842748,0.3689021943,-0.2294634718,-0.03411187419,0.1281061186,-0.1768080847,0.1269160816,0.6919694614,0.2079693323,1.150642339,3.381327493,0.4170306678,0.1226792809,0.1457889475,0.002999690603,-0.01180330534,-0.004437497282,0.359200677,-0.03443749043,0.06510553356
30.1,0.1514347151,0.3485412378,-0.215190152,0.03515597208,0.1184598225,-0.2296264442,0.1583017638,0.6920429723,0.2099557245,1.152137027,3.383451736,0.4150442755,0.1211276429,0.1600150303,0.001352074607,-0.01085757917,-0.00275487185,0.3535363867,-0.07860667204,0.0655834928
30.2,0.1626859911,0.323147759,-0.1978596921,0.1040284797,0.106108803,-0.277323021,0.1879907415,0.6840722979,0.2119455134,1.153358963,3.384245119,0.4130544866,0.1198283625,0.1727679426,0.000344070364,-0.009564267719,-0.001244815664,0.3435363392,-0.1210667346,0.0663371853
30.3,0.1725648158,0.2932726046,-0.1776619366,0.1717056209,0.09101091529,-0.3191447524,0.2155823831,0.6681602755,0.213897282,1.154298103,3.384361481,0.411102718,0.1187900461,0.182798042,7.38215969e-08,-0.007968614326,-1.563922384e-05,0.3293967989,-0.1613149832,0.06726238747
30.4,0.1807980206,0.2595356216,-0.1548258568,0.2374021261,0.07321145958,-0.3544667368,0.2406955997,0.6444988798,0.2157707094,1.155049548,3.384466966,0.4092292906,0.1180064681,0.1891082495,0.000320402475,-0.006142878485,0.0008288138352,0.3113629044,-0.1988775138,0.06824956185
30.5,0.187121489,0.2226122788,-0.1296173528,0.3003562769,0.05284649047,-0.3828029677,0.2629737072,0.6133666612,0.2175285506,1.155672149,3.385216355,0.4074714494,0.1174546094,0.1910500465,0.00128221172,-0.004184634045,0.001196812228,0.2897255257,-0.2333144625,0.06918825932
30.6,0.1912892763,0.1832193744,-0.1023365733,0.3598384003,0.03014321251,-0.4038138388,0.2820892063,0.5751253394,0.2191385121,1.156107045,3.387230565,0.405861488,0.1170936274,0.1883838457,0.002840880722,-0.002212706596,0.001016122413,0.2648176065,-0.2642250338,0.06997161661
30.7,0.193082621,0.1421001604,-0.0733147635,0.4151589817,0.005417401954,-0.4173102862,0.2977484232,0.5302155959,0.2205749219,1.156302045,3.39107573,0.4044250782,0.1168649732,0.1812979096,0.004931790997,-0.0003607954279,0.000240615382,0.2370100177,-0.2912522516,0.07050081127
30.8,0.1923185498,0.1000092234,-0.04291065894,0.4656763189,-0.02093211467,-0.4232545165,0.3096959464,0.4791521158,0.2218201025,1.156401202,3.397244235,0.4031798975,0.1166938089,0.1703843268,0.007472446996,0.001230961193,-0.001144391234,0.2067069507,-0.314087379,0.07068932256
30.9,0.1888577879,0.05769746245,-0.01150644832,0.5108036456,-0.04843180266,-0.4217573559,0.3177187898,0.4225179281,0.2228653659,1.156796312,3.406138035,0.4021346341,0.1164917964,0.1565749997,0.01036491353,0.002426000287,-0.003118483649,0.1743408895,-0.3324739424,0.07046683407
31,0.1826117035,0.01589749642,0.02049666303,0.5500156552,-0.07654437189,-0.4130723374,0.3216502105,0.3609581001,0.2237115703,1.15751055,3.418054564,0.4012884297,0.1161612314,0.1410446984,0.01349856637,0.003102248487,-0.005624540942,0.1403672014,-0.3462112953,0.06978260611
31.1,0.1735480372,-0.02469018264,0.05268325115,0.5828543648,-0.1046820477,-0.3975867226,0.3213731064,0.2951728416,0.2243692018,1.15853578,3.433175553,0.4006307982,0.1156003865,0.1250915404,0.01675316698,0.003163093325,-0.008569404898,0.1052583984,-0.3551576534,0.06860814462
31.2,0.1616952043,-0.06341001549,0.08462878706,0.6089342623,-0.1322217933,-0.3758097289,0.3168229169,0.2259100763,0.2248579671,1.159844905,3.451559096,0.4001420329,0.114709806,0.1100074423,0.0200022775,0.002547464971,-0.01182695005,0.06949812347,-0.3592325344,0.06693900145
31.3,0.1471449939,-0.09966287864,0.1159050125,0.6279466861,-0.1585220545,-0.3483582963,0.3079899554,0.1539575434,0.2252059142,1.161392806,3.473135303,0.3997940858,0.1133991918,0.09695192465,0.02311702673,0.001238056506,-0.01524353441,0.03357492566,-0.3584185333,0.06479556031
31.4,0.1300535386,-0.132916057,0.1460855176,0.6396633949,-0.1829405452,-0.3159407872,0.2949211006,0.08013448988,0.2254481209,1.163142904,3.497705897,0.3995518791,0.1115944159,0.0868420726,0.02597022056,-0.000733224747,-0.01864566099,-0.00202410621,-0.3527623731,0.06222269445
31.5,0.1106404741,-0.1627115014,0.1747514529,0.6439392881,-0.2048525567,-0.2793390539,0.2777207826,0.005283021204,0.225625017,1.165366571,3.524948074,0.399374983,0.1092441331,0.08026954076,0.0284407625,-0.00328332448,-0.02184952511,-0.03681977653,-0.3423751712,0.05928822691
31.6,0.08918626422,-0.1886722301,0.2014973019,0.6407142479,-0.2236692506,-0.2393893444,0.256551207,-0.06974082256,0.2257804269,1.168171685,3.554422918,0.3992195731,0.1063254332,0.07745246422,0.03041831168,-0.006280131408,-0.02467197016,-0.07034720111,-0.3274318726,0.05608017995
31.7,0.06602772069,-0.2105067841,0.2259366367,0.6300140776,-0.2388553904,-0.1969625365,0.2316317668,-0.1440761928,0.2259594329,1.171547657,3.585588539,0.3990405671,0.1028479851,0.07822634352,0.03180806108,-0.009548776641,-0.02694223629,-0.1021621254,-0.3081698115,0.05270286629
31.8,0.04155179962,-0.2280116919,0.2477077718,0.6119505205,-0.2499459766,-0.1529441963,0.2032376085,-0.2168666862,0.2262061704,1.175448729,3.617817985,0.3987938296,0.09885619144,0.08207382136,0.03253547008,-0.01288196395,-0.02851377307,-0.1318470543,-0.2848863733,0.04927194571
31.9,0.01618781109,-0.2410719531,0.2664792317,0.5867203503,-0.2565612757,-0.1082149525,0.1716973268,-0.2872696489,0.2265616685,1.179794377,3.650421778,0.3984383315,0.09442898248,0.08818921787,0.03255073783,-0.01605377154,-0.02927531122,-0.1590171018,-0.2579357446,0.0459086435
32,-0.009601774385,-0.2496595937,0.2819549436,0.554603532,-0.2584197758,-0.06363165917,0.1373897811,-0.3544654474,0.2270618453,1.184472268,3.68267469,0.3979381547,0.08967704032,0.09557016698,0.03183276278,-0.01883600542,-0.02916036176,-0.1833254714,-0.2277247536,0.04273339594
32.1,-0.03533169374,-0.2538303963,0.2938790688,0.5159604607,-0.2553486565,-0.02000978577,0.1007400418,-0.4176666241,0.2277357593,1.18934377,3.713846097,0.3972642407,0.08473743649,0.1031260671,0.03039230395,-0.02101588148,-0.02815434219,-0.2044684747,-0.1947078218,0.03985924651
32.2,-0.06050516729,-0.2537189479,0.3020403852,0.4712282944,-0.247291428,0.0218925648,0.06221449029,-0.4761268462,0.2286042015,1.1942518,3.743232979,0.3963957985,0.07976588326,0.109791587,0.02827404743,-0.02241360185,-0.02629862541,-0.2221900026,-0.1593810646,0.03738536051
32.3,-0.08462578565,-0.2495321844,0.3062761402,0.4209164063,-0.2343124743,0.06138866549,0.02231511609,-0.5291495593,0.2296786946,1.199030589,3.770194316,0.3953213055,0.07492701738,0.1146332844,0.02555729078,-0.02289829936,-0.02369096837,-0.2362853666,-0.1222755978,0.03539104814
32.4,-0.1072096883,-0.2415416462,0.3064752948,0.3656009898,-0.2165983211,0.09787491522,-0.01842692856,-0.5760962506,0.2309609444,1.203516743,3.794185368,0.3940390556,0.07038333787,0.1169384912,0.02235499373,-0.0224008682,-0.02048199981,-0.2466044335,-0.08395012537,0.0339306851
32.5,-0.1277977012,-0.2300746802,0.3025810896,0.3059188612,-0.1944555419,0.1308401109,-0.05945843949,-0.6163942284,0.2324427645,1.207560829,3.814790112,0.3925572355,0.06628358383,0.1162778422,0.01881100565,-0.02092238525,-0.01686771784,-0.2530539877,-0.04498290266,0.03302989111
32.6,-0.1459670969,-0.2155048459,0.2945928702,0.2425605121,-0.1683053125,0.1598720943,-0.1002118421,-0.6495438212,0.2341064712,1.211038597,3.831749944,0.3908935288,0.06275144778,0.1125359089,0.0150953703,-0.01853714574,-0.01307825213,-0.2555992619,-0.005963185759,0.03268327114
32.7,-0.1613426466,-0.1982417901,0.2825671207,0.1762624755,-0.1386747192,0.1846617002,-0.1401133338,-0.6751249033,0.2359257255,1.213860921,3.844986722,0.3890742745,0.05987555782,0.1059079869,0.01139772185,-0.01538976558,-0.009363459099,-0.2542645936,0.0325177061,0.03285394238
32.8,-0.1736066484,-0.1787208638,0.2666176644,0.1077990763,-0.1061850217,0.2050040063,-0.1785913639,-0.6928026521,0.2378667757,1.215981588,3.854618319,0.3871332244,0.05770162056,0.09686476635,0.007918918188,-0.01168630705,-0.005976214594,-0.2491331731,0.06987557419,0.0334749669
32.9,-0.182507642,-0.1573927443,0.2469150057,0.03797364823,-0.07153715925,0.2207969607,-0.215085316,-0.7023324504,0.2398900403,1.217402184,3.860965025,0.3851099597,0.0562274924,0.08608999576,0.004861199935,-0.007679919084,-0.003154521034,-0.2403458681,0.1055426177,0.03445269023
33,-0.1878675503,-0.1347133214,0.2236848,-0.0323906924,-0.03549487061,0.2320375261,-0.2490542476,-0.7035638477,0.241951955,1.218173503,3.864545559,0.383048045,0.05540174621,0.07439895532,0.002417305335,-0.003651999357,-0.001103726191,-0.2280991219,0.1389766445,0.03567185856
33.1,-0.1895870326,-0.1111340848,0.1972054518,-0.1024606198,0.001134131067,0.238815551,-0.2799855362,-0.6964435037,0.2440069973,1.218393634,3.86606189,0.3809930027,0.05512603669,0.06264732239,0.0007591011803,0.0001096683432,1.976255429e-05,-0.2126419413,0.1696700473,0.03700226009
33.2,-0.1876488781,-0.08709322628,0.1678048608,-0.1714024118,0.03751842708,0.2413056273,-0.3074032772,-0.6810170468,0.2460097993,1.218587141,3.866372733,0.3789902008,0.05526126048,0.05164066211,2.639476681e-05,0.003334016296,0.0001219083724,-0.1942720051,0.1971583796,0.03830651931
33.3,-0.1821193237,-0.06300764552,0.1358563458,-0.238391892,0.07282406038,0.2397572453,-0.3308762784,-0.6574297865,0.247917253,1.219079788,3.866456239,0.377082747,0.05563718271,0.04205428011,0.0003166601942,0.005789069838,-0.0008195993822,-0.1733309422,0.2210283609,0.03944857593
33.4,-0.1731472331,-0.03926601022,0.1017737967,-0.3026243843,0.1062360254,0.2344835928,-0.3500254977,-0.6259262374,0.2496905176,1.219913419,3.867363195,0.3753094824,0.05606488887,0.03437162038,0.001676433268,0.007301629377,-0.002751027585,-0.1501988447,0.2409251525,0.04030231105
33.5,-0.160961136,-0.01622298895,0.06600611626,-0.3633245585,0.1369794911,0.2258493727,-0.36453078,-0.5868484184,0.25129684,1.221084293,3.870162744,0.37370316,0.05635114891,0.02884698708,0.004095095476,0.007772464682,-0.005543927728,-0.1252880963,0.2565587501,0.04075974965
33.6,-0.145864183,0.005805264876,0.02903102861,-0.4197560445,0.1643401707,0.2142580273,-0.3741367544,-0.5406329135,0.2527111091,1.222563588,3.875883364,0.3722888909,0.05631357603,0.02549541382,0.00750167518,0.00718557723,-0.009002287053,-0.09903661075,0.2677093531,0.04073827401
33.7,-0.1282271288,0.02654433817,-0.008651654052,-0.4712306894,0.1876832708,0.2001387618,-0.3786577696,-0.4878066924,0.2539170752,1.224302699,3.885452351,0.3710829248,0.05579534907,0.02410934624,0.01176514426,0.005610579051,-0.01287520603,-0.07190059077,0.2742315891,0.04018632972
33.8,-0.1084795153,0.04576349172,-0.04652720615,-0.5171173369,0.2064704902,0.1839337516,-0.3779817581,-0.4289817073,0.2549081768,1.226236968,3.899637483,0.3700918233,0.05467825745,0.0242988098,0.01669848692,0.00319783091,-0.01687433027,-0.04434692556,0.2760574868,0.03908719291
33.9,-0.08709927172,0.06327633902,-0.08407349217,-0.5568500049,0.2202745858,0.1660858982,-0.372072939,-0.3648483033,0.255687934,1.228290497,3.918994652,0.369312066,0.05289292819,0.02554923818,0.02206657513,0.0001666255846,-0.02069482964,-0.01684535726,0.2731981182,0.03746048893
34,-0.06460099749,0.07894034214,-0.1207686795,-0.5899353486,0.2287910921,0.1470274685,-0.3609732914,-0.2961674964,0.2562698848,1.230683538,3.943825201,0.3687301152,0.05042529987,0.02728940632,0.02759761804,-0.003212666328,-0.02403836398,0.01013944783,0.2657438527,0.03536130182
34.1,-0.04152323019,0.09265522836,-0.1560990351,-0.6159592962,0.2318468537,0.1271699157,-0.3448027493,-0.2237621916,0.2566770559,1.233718032,3.974146288,0.3683229441,0.04731870402,0.02896112009,0.0329976794,-0.006641009968,-0.02663623892,0.03615578264,0.2538631923,0.0328768805
34.2,-0.01841503032,0.1043604585,-0.1895666762,-0.6345927589,0.2294051203,0.1068951293,-0.3237580971,-0.1485074351,0.2569409844,1.237298325,4.009677003,0.3680590156,0.04367127652,0.03008251854,0.03796749932,-0.009815765975,-0.02827086519,0.06077259508,0.237800187,0.03012111863
34.3,0.004177764408,0.1140319002,-0.2206971464,-0.6455963206,0.221567043,0.0865483122,-0.2981105658,-0.07131981012,0.2571003221,1.241280346,4.049842045,0.3678996779,0.03962881888,0.0302979888,0.04222063616,-0.01245621725,-0.02879370452,0.08358685542,0.217870457,0.02722714922
34.4,0.02572625171,0.1216778761,-0.2490466867,-0.6488238312,0.2085695154,0.06643262235,-0.2682021576,0.006853896649,0.2571990765,1.24548321,4.093793738,0.3678009235,0.03537362649,0.02940961058,0.04550178143,-0.01432731465,-0.02813811678,0.1042304583,0.1944558764,0.02433853816
34.5,0.04573177993,0.1273347681,-0.274209078,-0.6442248343,0.1907793984,0.04680565652,-0.2344407507,0.08504861431,0.2572845613,1.249703393,4.140451928,0.3677154387,0.03111016269,0.02738748605,0.04760401296,-0.0152595311,-0.02632590156,0.1223765297,0.1679980035,0.0215996721
34.6,0.06373851038,0.1310623632,-0.2958219353,-0.6318457822,0.1686842708,0.0278777912,-0.1972940607,0.1622933371,0.2574051451,1.253730924,4.188560095,0.3675948549,0.02704874807,0.02435896585,0.04838375081,-0.0151630479,-0.02346682583,0.1377450187,0.1389903669,0.01914600614
34.7,0.07934489056,0.1329391238,-0.3135723465,-0.6118299993,0.1428799424,0.009812335226,-0.1572825567,0.2376237355,0.2576079016,1.257366253,4.236754774,0.3673920984,0.02338862781,0.02057932991,0.04777227283,-0.01403499805,-0.01975100569,0.1501074661,0.1079697449,0.0170948586
34.8,0.09221373013,0.1330575606,-0.3272017533,-0.58441638,0.1140550588,-0.007272610131,-0.1149714534,0.3100948523,0.2579362741,1.260436371,4.283644378,0.3670637259,0.02030185427,0.01638862173,0.0457828306,-0.0119591144,-0.01543461739,0.1592908573,0.07550659354,0.01553741144
34.9,0.1020806086,0.1315198702,-0.3365099931,-0.5499368203,0.08297320394,-0.02330074126,-0.07096191636,0.3787937013,0.2584278709,1.262808781,4.327892627,0.3665721291,0.01791937007,0.01216082156,0.04251267276,-0.009097816861,-0.01081999502,0.1651804827,0.04219480301,0.01453249663
35,0.1087603878,0.1284339829,-0.3413584267,-0.5088124012,0.05045298085,-0.03823279795,-0.02588163766,0.4428515816,0.2591125077,1.26440213,4.368301287,0.3658874923,0.01632050016,0.008252217706,0.03813961498,-0.005677458983,-0.00623167762,0.167721748,0.008640974199,0.0141026256
35.1,0.1121516537,0.1239101428,-0.3416720997,-0.4615483636,0.01734660395,-0.0520607101,0.01962505341,0.5014559233,0.2600106041,1.265192552,4.403886747,0.364989396,0.01552677439,0.004955637309,0.03291317098,-0.001968075229,-0.001990349397,0.1669208971,-0.02454657986,0.01423256023
35.2,0.1122389664,0.1180581168,-0.3374408996,-0.4087279292,-0.01548241917,-0.06480092236,0.06490736528,0.5538614803,0.2611320289,1.265376256,4.433945159,0.3638679711,0.01550062969,0.002466177269,0.02714065063,0.001740533044,0.00161316557,0.1628446292,-0.05676889521,0.01487054037
35.3,0.1090928583,0.1109851006,-0.3287196874,-0.3510050425,-0.04718191452,-0.07648719496,0.109318323,0.5994006958,0.2624754663,1.26603083,4.458101468,0.3625245337,0.01614911641,0.0008623800426,0.02116900783,0.005164208528,0.004341659965,0.1556186172,-0.08744726594,0.01593208916
35.4,0.1028675797,0.1027943566,-0.3156274055,-0.289096124,-0.0769333652,-0.08716319117,0.1522249663,0.6374930746,0.2640283509,1.267224675,4.476338623,0.3609716491,0.01733229378,0.0001046547008,0.0153635545,0.008049056882,0.006031017352,0.1454249498,-0.1160337878,0.01730612796
35.5,0.09379665185,0.09358459166,-0.2983451756,-0.2237709428,-0.1039733277,-0.09687516218,0.1930182831,0.6676534089,0.2657673885,1.268784747,4.489004495,0.3592326115,0.01887558679,5.042892313e-05,0.01008491772,0.01019307268,0.006603711917,0.1324985479,-0.1420213292,0.01886296158
35.6,0.08218634869,0.08345004898,-0.2771134259,-0.1558427295,-0.1276133619,-0.1056650317,0.2311227029,0.6894987223,0.2676596487,1.270517991,4.496795517,0.3573403513,0.0205850266,0.0004833261359,0.005665784207,0.01146286304,0.006075138181,0.11712262,-0.1649527341,0.02046355629
35.7,0.06840728219,0.07248125882,-0.252228096,-0.0861576636,-0.1472579367,-0.1135641628,0.2660049802,0.7027538128,0.2696641809,1.272228062,4.500717627,0.3553358191,0.02226404299,0.001151867689,0.002389032247,0.01180402606,0.004552183002,0.09962324274,-0.1844290753,0.02196943715
35.8,0.05288431878,0.06076636847,-0.2240359922,-0.01558388095,-0.1624198282,-0.1205880603,0.297182314,0.7072553005,0.2717340753,1.273732205,4.502026685,0.3532659247,0.02373034247,0.001812023517,0.0004687894374,0.01124433733,0.002224118647,0.08036317164,-0.2001167971,0.02325248591
35.9,0.03608509892,0.04839294558,-0.1929293738,0.05499984554,-0.1727325968,-0.1267322267,0.3242295638,0.7029541049,0.2738188621,1.274890959,4.502151987,0.351181138,0.02483140266,0.002267517142,3.577676399e-05,0.009889566144,-0.0006534386606,0.05973499813,-0.2117536074,0.02420393013
36,0.0185074692,0.03545013102,-0.1593398686,0.1247155926,-0.1779598114,-0.1319693438,0.3467854411,0.6899163051,0.2758671208,1.276006304,4.50260773,0.3491328792,0.0254572417,0.002402176905,0.001128016547,0.007912419673,-0.003780155521,0.03815378501,-0.2191530073,0.02474187596
36.1,0.0006661652982,0.02203100187,-0.1237318246,0.1926977771,-0.1780007753,-0.1362479019,0.364557577,0.6683223598,0.2778291576,1.277213764,4.504898178,0.3471708424,0.0255493703,0.002199758683,0.003687613992,0.005535734664,-0.006836355157,0.01604932082,-0.2222073706,0.02481684813
36.2,-0.01692089634,0.008234996013,-0.08659521461,0.258104487,-0.1728926089,-0.1394923474,0.3773263883,0.6384646921,0.2796596001,1.278463007,4.510422788,0.3453403999,0.02510517811,0.001748396389,0.007563896146,0.003011543665,-0.009509971206,-0.006141859021,-0.2208895209,0.02441495144
36.3,-0.03374635042,-0.005829754667,-0.04843821604,0.3201284897,-0.1628086408,-0.141604759,0.3849476903,0.60074367,0.2813197661,1.279699683,4.520387592,0.3436802339,0.02417741628,0.001228940919,0.01252274025,0.0005979906679,-0.01152277634,-0.02798453228,-0.2152527793,0.02355844652
